Volume,Page,KF Scientific Name,KF Scientific Name,AH Scientific Name,AH Common Name,"Dimensions (hxw, cm)",Place Name-1,Year-1,Place Name-2,Year-2,Place Name-3,Year-3,Place Name-4,Year-4,Place Name-5,Year-5,Place Name-6 ,Year-6,Place Name-7,Year-7,Place Name-8,Year-8,,
8,53,Kalmia glauca Ait ,,Kalmia polifolia Wangenh ,bog American-laurel,37.7 x 27.7,Brunswick,1880,South Poland,1893,Orono,1880,Wells,1898,West Baldwin,1900,,,,,,,,
8,54,Rhododendron viscosum Torrey,,Rhododendron viscosum (L) Torr ,clammy azalea,27 x 23 ,Wells,1897,Wells,1898,Isle au Haut,1909,,,,,,,,,,,,
8,55,Louiseleuria procumbens Desv ,,Kalmia procumbens L ,alpine-azalea,35.3 x 25,Mount Katahdin,1897,,,,,,,,,,,,,,,,
8,56,Rhododendron maximum L ,,Rhododendron maximum L ,great rosebay,36 x 27 ,Standish,1875,,,,,,,,,,,,,,,,
8,57,Rhododendron lapponicum Wahl ,,Rhododendron lapponicum (L) Wahlenb ,Lapland rosebay,35.7 x 25.2 ,Mount Katahdin,1897,,,,,,,,,,,,,,,,
8,58,Diapensia lapponica L ,,Diapensia lapponica L ,cushion-plant,38.8 x 25.3,Saddleback Mountain,1894,Mount Katahdin,1897,,,,,,,,,,,,,,
8,59,Rhododendron rhodora Don ,,Rhododendron canadense (L) Torr ,rhodora,37.5 x 27.5,Brunswick,nd,South Poland,nd,,,,,,,,,,,,,,
8,60,Ledum groenlandicum Oeder,Ledum latifolium Ait ,Rhododendron groenlandicum (Oeder) Kron & Judd,Labrador-tea,26.5 x 20,Brunswick,1870,South Poland,1894,Rangeley,nd,,,,,,,,,,,,
8,61,Pyrola rotundifolia L ,Pyrola asarifolia Michx ,Pyrola asarifolia Michx ,pink shinleaf,37.5 x 28,Fort Kent,1881,Patten,1880,Aroostook,1880,,,,,,,,,,,,
8,62,Pyrola rotundifolia L ,Pyrola asarifolia Michx ,Pyrola asarifolia Michx ,pink shinleaf,37 x 26,Fort Kent,1881,,,,,,,,,,,,,,,,
8,63,Pyrola elliptica Nutt ,,Pyrola elliptica Nutt ,elliptic-leaved shinleaf,37 x 26.5,Gilead,1898,,,,,,,,,,,,,,,,
8,64,Pyrola elliptica Nutt ,,Pyrola Elliptica Nutt ,elliptic-leaved shinleaf,37.5 x 27,Brunswick,nd,Orono,1880,Fort Kent,1881,South Poland,1881,Wells,1898,West Baldwin,1900,,,,,,
8,65,Pyrola chlorantha Swartz,,Pyrola chlorantha Sw ,green-flowered shinleaf,30 x 23.5,Orono,1880,Fort Kent,,South Poland,1893,Wells,1898,,,,,,,,,,
8,66,Pyrola chlorantha Swartz,,Pyrola chlorantha Sw ,green-flowered shinleaf,29.3 x 26.3 ,Fort Kent,1881,Fort Fairfield,1880,,,,,,,,,,,,,,
8,67,Pyrola secunda L ,,Orithilia seconda (L) House,one-sided shinleaf,26.8 x 18.6 ,Orono,1880,Fort Fairfield,1880,Fort Kent,1880,South Poland,1893,,,,,,,,,,
8,68,Pyrola secunda L ,,Orithilia seconda House,one-sided shinleaf,23.5 x 14.5,,,,,,,,,,,,,,,,,,
8,69,Pyrola secunda L ,,Orithilia seconda (L) House,one-sided shinleaf,37.5 x 27,Fort Kent,1881,,,,,,,,,,,,,,,,
8,70,Pyrola minor L ,,Pyrola minor L ,little shinleaf,37.5 x 27,Fort Kent,1880,Rangeley,1882,South Poland,1893,,,,,,,,,,,,
8,71,Moneses grandiflora Salisb ,,Moneses uniflora (L) Gray,one-flowered shinleaf,24.2 x 18,Fort Kent,1881,Boothbay,nd,Orono,1880,Rangeley,1882,South Poland,1893,Wells,1898,,,,,,
8,72,Chimaphila umbellata Nutt ,,Chimaphila umbellata (L) W Bart ,noble prince's-pine,27 x 19.5 ,Brunswick,1871,Orono,1880,,,,,,,,,,,,,,
8,73,Monotropa uniflora L ,,Monotropa uniflora L ,one-flowered Indian-pipe,18.3 x 21,Brunswick,1869,South Poland,1893,Wells,1898,,,,,,,,,,,,
8,74,Ilex verticillata Gray ,,Ilex verticillata (L) Gray ,common winterberry,38.5 x 27.5,Wells,1898,,,,,,,,,,,,,,,,
8,75,Monotropa hypopitys L,,Hypopitys monotropa Crantz ,yellow pine-sap,24 x 15,Brunswick,1973,South Poland,1899,,,,,,,,,,,,,,
8,76,Ilex verticillata Gray ,,Ilex verticillata (L) Gray ,common winterberry,28.3 x 24.3,Brunswick,nd,,,,,,,,,,,,,,,,
8,77,Ilex verticillata Gray ,,Ilex verticillata (L) Gray ,common winterberry,31 x 23,Brunswick,1880,Orono,1880,Wells,1880,Rangeley,1882,South Poland,1893,Castine,1903,Skowhegan,1905,West Baldwin,1900,,
8,78,Ilex verticillata Gray ,,Ilex verticillata (L) Gray ,common winterberry,37.5 x 27.5 ,Orono,1880,,,,,,,,,,,,,,,,
8,79,Nemopanthis canadensis DC ,,"Ilex mucronata (L) M Powell, Savol, & S Andrews",mountain holly,37.7 x 27.5,Brunswick,1877,Wells,1898,,,,,,,,,,,,,,
8,80,Plantago major L ,,Plantago major L ,common plantain,27.5 x 19.5,Brunswick,1871,,,,,,,,,,,,,,,,
8,81,Plantago major L ,,Plantago major L ,common plantain,34 x 27,Wells Beach,1898,Fort Kent,1881,Cutler,1902,,,,,,,,,,,,
8,82,Plantago major L ,,Plantago major L ,,37.5 x 27.5,,,,,,,,,,,,,,,,,,
8,83,Plantago virginica L ,,Plantago virginca L ,pale-seeded plantain,38 x 25.5,York-Cliffs,1891,,,,,,,,,,,,,,,,
8,84,Plantago major L ,,Plantago major L ,Common plantain,37.5 x 27,Sorrento,1902,York,1879,,,,,,,,,,,,,,
8,85,Plantago rugelli Dcne ,,Plantago rugelli Dcne ,Rugel's plantain,38 x 28,West Bath,1892,South Poland,1893,East Livermore,1894,Gilead,1897,Wells,1898,West Baldwin,1900,,,,,,
8,86,Plantago lanceolata L ,,Plantago lanceolata L ,English plantain,28.5 x 23,Brunswick,1871,Strong,1882,South Poland,1883,Wells,1898,,,,,,,,,,
8,87,Plantago borealis,,Plantago maritima L ,seaside plaintain,37.5 x 27,Cutler,1902,,,,,,,,,,,,,,,,
8,88,Plantago decipiens Barneoud ,,Plantago maritima L ,seaside plaintain,34.5 x 26,Sorrento,1891,,,,,,,,,,,,,,,,
8,89,Plantago lanceolata L ,,Plantago lanceolata L ,English plantain,38.5 x 27,Wells Beach,1898,,,,,,,,,,,,,,,,
8,90,Plantago lanceolata L ,,Plantago lanceolata L ,English plantain,26.6 x 21,Brunswick,1874,Wells,1878,Strong,1882,South Poland,1893,,,,,,,,,,
8,91,Littorella lacustris L ,,Littorella americana Fern ,American shoreweed,38 x 27,Eddington,1891,,,,,,,,,,,,,,,,
8,92,Plantago patagonica Jacq ,,Plantago patagonica Jacq ,Pursh's plantain,38 x 27.5,Brunswick,1891,South Poland,1895,,,,,,,,,,,,,,
8,93,Plantago patagonica Jacq ,,Plantago patagonica Jacq ,Pursh's plantain,39 x 38,Winnegance,1907,,,,,,,,,,,,,,,,
8,12a,Gaylussacia dumosa T and G ,,Gaylussacia bigeloviana (Fern) Sorrie & Weakley,dwarf huckleberry,23 x 13.5,,,,,,,,,,,,,,,,,,
8,1a,Mollugo verticillata,,Mollugo verticillata L,green carpetweed,29.5 x 23.3,,,,,,,,,,,,,,,,,,
8,1b,Cypripedium parviflorum,,Cypripedium parviflorum Salisb ,yellow lady's-slipper ,36 x 26,,,,,,,,,,,,,,,,,,
8,28v,Vaccinium pennsylvanicum Lam,Vaccinium vacillans,Vaccinium pallidum Ait ,hillside blueberry,,,,,,,,,,,,,,,,,,,
8,79a,Plantago major L ,,Plantago major L ,common plantain,28 x 19.5 ,,,,,,,,,,,,,,,,,,
9,1,Statice limonium L,Limonium carolinianum Britton,Limonium carolinianum (Walt) Britt,Carolina sea-lavender,34.5 x 24,Brunswick,1878,Wells,1898,Bath,nd,Freeport,nd,,,,,,,,,,
9,2,Primula farinosa L,,Primula laurentiana Fern ,bird's-eye primrose,37.5 x 27,Houlton,1882,,,,,,,,,,,,,,,,
9,3,Primula mistassinica Michx,,Primula mistassinica Michx ,Lake Mistassini primrose,38 x 27.5,Fort Kent,1881,Saint Francis,1881,,,,,,,,,,,,,,
9,4,Trientalis americana Pursh,,Lysimachia borealis (Raf) U Manns & A Anderb ,starflower,26.5 x 20,Brunswick,1870,Topsham,nd,South Poland,nd,West Baldwin,1900,Wells,1998,Monhegan,1910,,,,,,
9,5,Lysimachia thyrsiflora L,,Lysimachia thyrsiflora L ,tufted yellow-loosestrife,38 x 27.5,Orono,1880,South Poland,1893,West Baldwin,1900,,,,,,,,,,,,
9,6,Lysimachia stricta Ait,,Lysimachia terrestris (L) B S P ,swamp yellow-loosestrife,26.5 x 20,Brunswick,1870,Rangeley,1882,South Poland,1893,Wells,1898,,,,,,,,,,
9,7,Lysimachia quadriflora L,,Lysimachia quadriflora L ,four-flowered yellow-loosestrife,26.5 x 20.5,Brunswick,1870,South Poland,1893,Wells,1898,West Baldwin,1900,,,,,,,,,,
9,8,Lysimachia terristus BSP,Primula quadrifolia L ,Lysimachia quadriflora L ,four-flowered yellow-loosestrife,26 x 20,Brunswick,1870,,,,,,,,,,,,,,,,
9,9,Steironema ciliatum Raf,,Lysimachia ciliata L ,fringed yellow-loosestrife,26 x 19,Brunswick,1870,Livermore,1871,Orono,1880,South Poland,1893,,,,,,,,,,
9,10,Lysimachia lanceolata Walt,,Lysimachia hybrida Michx ,lowland yellow-loosestrife,37 x 26,Orono,1880,Damo Thickets,1881,,,,,,,,,,,,,,
9,11,Glaux maritima L ,,"Lysimachia maritima (L) Galasso, Banfi, & Soldano",sea-milkwort,38 x 28,Brunswick,1875,Great Diamond Island,1888,West Bath,1891,Wells,1897,,,,,,,,,,
9,12,Anagallis arvensis L,,Lysimachia arvensis (L) U Manns & A Anderb ,scarlet pimpernel,27 x 14,Fort Cliffs,1874,Wells,1879,Strong,1894,Monhegan,1910,,,,,,,,,,
9,13,Samolus valerandi L,Samolus floribundus HBK,Samolus valerandi L ,seaside brookweed,38.5 x 27.5,Winnegance,1899,,,,,,,,,,,,,,,,
9,14,Samolus floribundus HBK,,Samolus valerandi L ,seaside brookweed,38.5 x 27.5,Winnegance,1899,Winnegance,1910,,,,,,,,,,,,,,
9,15,Utricularia inflata L,,Utricularia inflata Walt ,swollen bladderwort,37.5 x 26,Brunswick,nd,Rangeley,1894,Wayne,1896,Sabago Lake,nd,South Poland,1895,,,,,,,,
9,16,Utricularia vulgaris Hope,,Utricularia vulgaris L ,greater bladderwort,37.5 x 26,Topsham,nd,Livermore,1878,Bradley,1891,East Livermore,1893,Wilton,1894,Rangeley,1894,,,,,,
9,17,Utricularia intermedia Hope,,Utricularia intermedia Hayne,flat-leaved bladderwort,38 x 28,Fort Kent,1881,Bradley,1891,South Poland,1893,Rangeley,1894,Wells,1898,,,,,,,,
9,19,Utricularia resupinata BDG,,Utricularia resupinata B D Greene ex Bigelow,resupinate bladderwort,29 x 27,Fayette Ridge,1877,Isle au Haut,1909,,,,,,,,,,,,,,
9,20,Utricularia cornuta Michx,,Utricularia cornuta Michx ,horned bladderwort,35 x 27,Fayette Ridge,1877,Wells,1879,Strong,1882,Rangeley,1882,Orono,1891,South Poland,1893,,,,,,
9,21,Epifagus virginiana Bart,,Epifagus virginiana (L) W Bart,beech-drops,25 x 20,Brunswick,1877,South Poland,1893,,,,,,,,,,,,,,
9,22,Conopholis americana Wallroth ,,Conophilis americana (L) Wallr. f ,American squaw-root,37 x 27.5,Brunswick,nd,South Poland,1893,East Parsonsfield,1900,,,,,,,,,,,,
9,23,Aphyllon uniflorum Gray,Orobanche uniflora L ,Orobanche uniflora L ,one-flowered broom-rape,27 x 20,Waterville,1871,South Poland,1895,Brunswick,1900,,,,,,,,,,,,
9,24,Verbascum thapsus L,,Verbascum thapsus L ,common mullein,34.5 x 24,Brunswick,1870,Wells,1898,,,,,,,,,,,,,,
9,25,Verbascum blattaria L,,Verbascum blattaria L ,moth mullein,37.5 x 27,Wells,1897,West Baldwin,1900,Auburn,1897,,,,,,,,,,,,
9,26,Linaria canadensis Dumort,,Nuttallanthus canadensis (L) D A Sutton,oldfield-toadflax,27 x 20,Brunswick,1870,South Poland,1893,South Thomaston,nd,Old Orchard Beach,1901,,,,,,,,,,
9,27,Linaria vulgaris Mill,,Linaria vulgaris P Mill ,butter-and-eggs toadflax,34 x 24,Brunswick,1875,Orono,1880,South Poland,1893,Wells,1898,,,,,,,,,,
9,28,Scrophularia nodosa L,Scrophularia leporella Bicknell ,Scrophularia nodosa L ,woodland figwort,38 x 27.5,Brunswick,1900,Drake's Island,1897,Castine,1903,South Poland,1891,Orono,1893,,,,,,,,
9,29,Chelone glabra L,,Chelone glabra L ,white turtlehead,28.5 x 16.5,Brunswick,1871,South Poland,1893,,,,,,,,,,,,,,
9,30,Penstemon pubescens Solander,Penstemon tubflorius Nutt,Penstemon tubiflorus Nutt ,tube beardtongue,37 x 27.5,Wells,1879,,,,,,,,,,,,,,,,
9,31,Penstemon hirsutus Willd,Penstemon pubescens Ait,Penstemon hirsutus (L) Willd ,northeastern beardtongue,38 x 27,Wells,1879,,,,,,,,,,,,,,,,
9,32,Penstemon laevigatus Soland,,Penstemon laevigatus Ait,eastern smooth beardtongue,38 x 27,New Sharon ,1896,,,,,,,,,,,,,,,,
9,33,Mimulus ringens L,,Mimulus ringens L ,Allegheny monkey-flower,26.5 x 20.5,Brunswick,1870,South Poland,1893,Coplin Plantation,1894,,,,,,,,,,,,
9,34,Gratiola virginiana L,,Gratiola virginiana L ,round-fruited hedge-hyssop,37 x 27.5,Orono,1891,,,,,,,,,,,,,,,,
9,35,Gratiola aurea Muhl,,Gratiola aurea Pursh,Golden hedge-hyssop,37.5 x 27,East Livermore,nd,Brunswick,nd,South Poland,1894,West Baldwin,1900,,,,,,,,,,
9,36,Ilysanthes riparia Raf,Ilysanthes dubia Barnhart,Lindernia dubia (L) Pennell,yellow-seeded false pimpernel,24 x 17.5,Topsham,1876,South Poland,1893,Scarborough Beach,1901,,,,,,,,,,,,
9,37,Veronica scutellata L,,Veronica scutellata L ,narrow-leaved speedwell,26.5 x 20.5,Brunswick,nd,South Poland,1893,East Livermore,1894,West Baldwin,1900,,,,,,,,,,
9,38,Veronica americana Schweinitz,,Veronica americana Schwein ex Benth ,American speedwell,30.3 x 23.5,Brunswick,nd,Fort Fairfield,1880,East Livermore,1894,,,,,,,,,,,,
9,39,Veronica chamaedrys L,,Veronica chamaedrys L ,germander speedwell,38.5 x 27.5,West Buxton,nd,,,,,,,,,,,,,,,,
9,40,Veronica officinalis L,,Veronica officinalis L ,common speedwell,38 x 27,Brunswick,1878,Houlton,1881,Winnegance,1910,,,,,,,,,,,,
9,41,Veronica serpyllifolia L,,Veronica serpyllifolia L ,thyme-leaved speedwell,30 x 24,Brunswick,1871,Orono,1880,Bar Harbor,nd,Moosehead Lake,1891,Wells,1898,,,,,,,,
9,42,Veronica peregrina L,,Veronica peregrina L ,purslane speedwell,37.5 x 27,Wells,1898,Cutler,1902,,,,,,,,,,,,,,
9,43,Veronica agrestis L,,Veronica agrestis L ,green field speedwell,33.5 x 23.5,York,nd,West Bath,nd,,,,,,,,,,,,,,
9,44,Veronica buxbaumii Tenore,,Veronica persica Poir ,bird's-eye speedwell,37.5 x 27.5,Orono,1891,Lisbon Falls,1906,,,,,,,,,,,,,,
9,45,Gerardia paupercula Britton,,Agalinis paupercula (Gray) Britt ,small-flowered agalinis,37.7 x 27,Winnegance,nd,,,,,,,,,,,,,,,,
9,46,Gerardia purpurea L,,Agalinis purpurea (Gray) Pennell,purple agalinis,37.5 x 27.5,Orono,1891,Fort Popham,nd,Winnegance,1910,,,,,,,,,,,,
9,47,Gerardia maritima Raf,,Agalinis maritima (Raf) Raf ,saltmarsh agalinis,38 x 27.5,Ogunquit,1879,,,,,,,,,,,,,,,,
9,48,Gerardia tenuifolia Vahl,,Agalinis tenuifolia (Vahl) Raf ,slender-leaved agalinis,37.5 x 27.5,South Poland,1878,,,,,,,,,,,,,,,,
9,49,Gerardia quercifolia Pursh,Geradia virginica BSP,Aureolaria virginica (L) Pennell,downy false foxglove,37 x 27.5,Brunswick,1870,South Poland,1893,,,,,,,,,,,,,,
9,50,Gerardia pedicularia L,,Aureolaria pedicularia (L) Raf ,fern-leaved false foxglove,31.5 x 24,South Poland,1893,Wells,1898,,,,,,,,,,,,,,
9,51,Euphrasia randii Robinson,,Euphrasia randii B L Robins ,Rand's eyebright,38 x 27,Cutler,1902,,,,,,,,,,,,,,,,
9,52,Castilleja pallida Kunth,Castilleja pallida Spreng,Castilleja septentrionalis Lindl ,northern painted-cup,37.5 x 27,Fort Fairfield,1880,Saint Francis,1881,,,,,,,,,,,,,,
9,53,Euphrasia americana Wettst,,Euphrasia nemorosa (Pers) Wallr ,common eyebright,37 x 28,Mount Desert,1888,Mount Desert,1902,,,,,,,,,,,,,,
9,54,Rhinanthus crista-galli L,Rhinanthus kyrollae Chabert,Rhinanthus minor L ,little yellow-rattle,37 x 28,Saint Francis,1881,Northport,1891,Isle au Haut,1899,,,,,,,,,,,,
9,55,Bartsia odontites Hudson,Odontites zubra Gilib,Odontites vernus (Bellardi) Dumort ,red false bartsia,34 x 24,Harpswell,1878,Squirrel Island,nd,Boothbay,1870,,,,,,,,,,,,
9,56,Pedicularis canadensis L,,Pedicularis canadensis L ,forest lousewort,27 x 20.5,Brunswick,1870,Wells,1898,South Poland,1895,,,,,,,,,,,,
9,57,Pedicularis furbishiae Watson,,Pedicularis furbishiae S Wats ,Furbish's lousewort,38 x 27.5,Van Buren,1880,,,,,,,,,,,,,,,,
9,58,Melampyrum americanum M,Melampyrum lineare Lam,Melampyrum lineare Desr ,American cow-wheat,38 x 26.5,Brunswick,1870,Chesterville,1896,Gilead,1897,West Baldwin,1900,,,,,,,,,,
9,59,Verbena hastata L,,Verbena hastata L ,blue vervain,37 x 25.5,Brunswick,nd,Harpswell,nd,South Poland,nd,Wells,nd,,,,,,,,,,
9,60,Verbena urticifolia L,,Verbena urticifolia L ,white vervain,37.5 x 27,Wells,1879,,,,,,,,,,,,,,,,
9,61,Phryma leptostachya L,,Phryma leptostachya L ,American lop-seed,38 x 27.5,Skowhegan,1902,,,,,,,,,,,,,,,,
9,62,Phryma leptostachya L,,Phryma leptostachya L ,American lop-seed,37.5 x 26,Farmington,1878,,,,,,,,,,,,,,,,
9,63,Teucrium canadense L,Teucrium canadense L,Teucrium canadense L ,American germander,30.5 x 23.5,Cundy's Harbor,1878,Squirrel Island,1878,Sorrento,1891,Wells,1898,Fort Popham,1907,,,,,,,,
9,64,Trichostema dichotomum L,,Trichostema dichotomum L ,forked bluecurls,38 x 28,Brunswick,1892,Wells,1898,Scarborough,1901,,,,,,,,,,,,
9,65,Mentha piperita L ,,Mentha x piperita L ,water mint hybrid ,27 x 20,Brunswick,1871,South Poland,1893,Rangeley,1894,Bethel,1897,,,,,,,,,,
9,66,Mentha piperita L ,,Mentha x piperita L ,water mint hybrid ,37 x 27.5,Strong,1882,,,,,,,,,,,,,,,,
9,67,Mentha canadensis L,,Mentha canadensis L ,American wild mint,38.5 x 27.5,Brunswick,1882,Caribou,1882,,,,,,,,,,,,,,
9,68,Mentha arvensis L,,Mentha arvensis L ,ginger mint,27.5 x 21,Brunswick,1870,,,,,,,,,,,,,,,,
9,69,Mentha arvensis L ,,Mentha arvensis L ,ginger mint,38 x 28,Orono,1891,South Chesterville,nd,,,,,,,,,,,,,,
9,70,Teucrium canadense L,,Teucrium canadense L ,American germander,38.5 x 27.5,Chebeague,1902,Monhegan,1910,,,,,,,,,,,,,,
9,71,Mentha canadensis L,,Mentha canadensis L ,American wild mint,37.5 x 27.5,Wells,1898,,,,,,,,,,,,,,,,
9,72,Lycopus virginicus L,,Lycopus virginicus L ,Virginia water-horehound,33 x 27,Orono,1880,Caribou,1880,Brunswick,1870,South Poland,1893,Wells,1898,Monhegan,1910,,,,,,
9,73,Lycopus europaeus L,,Lycopus europaeus L ,European water-horehound,35.5 x 25,Orono,1880,Brunswick,nd,Caribou,1880,Bath,1910,,,,,,,,,,
9,74,Lycopus sinuatus Ell ,Lycopus americanus Muhl,Lycopus americanus Muhl Ex W Bart ,American water-horehound,37.5 x 28,Caribou,1880,Orono,1891,Northport,1891,South Poland,1893,Wells,1898,West Baldwin,1900,,,,,,
9,75,Pycnanthenum lanceolatum P,Pycnanthenum virginianum DEF,Pycnanthenum virginianum (L) T Dur & B D Jackson ex B L Robins & Fern ,Virginia mountain-mint,37.5 x 27,Madison,1892,South Poland,1895,Fayette Ridge,1877,,,,,,,,,,,,
9,76,Pycnanthenum tenuifolium P,,Pycnanthemum tenuifolium Schrad ,narrow-leaved mountain-mint,35.5 x 27,South Poland,1893,Wells,1898,,,,,,,,,,,,,,
9,77,Pycnanthenum lanceolatum Pursh,Pycnanthenum virginianum DEF,Pycnanthenum virginianum (L) T Dur & B D Jackson ex B L Robins & Fern ,Virginia mountain-mint,30 x 24.5,Fayette Ridge,1877,,,,,,,,,,,,,,,,
9,78,Satureja vulgaris Fritsch,Calamintha clinopodium Beuth,Clinopodium vulgare L ,wild basil,37.5 x 27.5,Van Buren,1880,Caribou,1881,Strong,1882,Gilead,1897,,,,,,,,,,
9,79,Hedeoma pulegioides Pers,,Hedeoma pulegioides (L) Pers ,American false pennyroyal,27 x 20.5,Brunswick,nd,East Livermore,nd,South Poland,nd,Wells,1898,,,,,,,,,,
9,80,Monarda didyma L,,Monarda didyma L ,scarlet bee-balm,26.5 x 20,Fayette,1877,,,,,,,,,,,,,,,,
9,81,Nepeta cataria L,,Nepeta cataria L ,catnip,27 x 19.5,South Poland,nd,Wells,1893,Brunswick,1871,,,,,,,,,,,,
9,82,Nepeta glechoma Beuth,Nepeta hederacea Trevisan,Glechoma hederacea L ,gill-over-the-ground,25 x 19,Brunswick,nd,South Poland,nd,Wells,,,,,,,,,,,,,
9,83,Prunella vulgaris L,,Prunella vulgaris L ,common selfheal,37.5 x 27.5,Brunswick,1881,Monhegan,1910,,,,,,,,,,,,,,
9,84,Scutellaria galericulata L,Scutellaria churchilliana Fernald,Scutellaria galericulata L ,hooded skullcap,37.5 x 27.5,York Beach,1879,Wells,1898,,,,,,,,,,,,,,
9,85,Scutellaria galericulata L,,Scutellaria galericulata L ,hooded skullcap,27 x 18,Harpswell,1871,,nd,,,,,,,,,,,,,,
9,86,Scutellaria lateriflora L,,Scutellaria lateriflora L ,mad dog skullcap,30 x 25,Rangeley,1882,Brunswick,1878,Squirrel Island,1887,South Poland,1893,Wells,1898,Rockland Breakwater,1883,,,,,,
9,87,Scutellaria parvula Michx,,Scutellaria parvula Michx ,little skullcap,38 x 27,Dover,1896,North Berwick,1898,,,,,,,,,,,,,,
9,88,Galeopsis tetrahit L,,Galeopsis tetrahit L ,brittle-stemmed hemp-nettle,38 x 27.5,Brunswick,1881,South Poland,1893,,,,,,,,,,,,,,
9,89,Stachys palustris L,,Stachys palustris L ,marsh hedge-nettle,38 x 27,Cutler,1902,East Livermore,1910,,,,,,,,,,,,,,
9,91,Mentha canadensis L,,Mentha canadensis L ,American wild mint,37 x 25.5,Chebeague,1902,,,,,,,,,,,,,,,,
9,92,Lamium amplexicaule L,,Lamium amplexicaule L ,common henbit,37.5 x 28,Gardiner,1896,,,,,,,,,,,,,,,,
9,93,Lysimachia quadriflora L,,Lysimachia quadriflora L ,four-flowered yellow-loosestrife,37 x 26.5,South Poland,1895,,,,,,,,,,,,,,,,
9,90a,Leonurus cardiaca L,,Leonurus cardiaca L ,motherwort,37.5 x 27.5,Brunswick,1870,South Poland,1895,Wells,1898,,,,,,,,,,,,
9,90b,Leonurus cardiaca L,,Leonurus cardiaca L ,motherwort,24.5 x 20,,,,,,,,,,,,,,,,,,
10,1,Echium vulgare L ,,Echium vulgare L ,common viper's-bugloss,37.5 x 27.5,East Livermore,1891,Farmington,1888,,,,,,,,,,,,,,
10,2,Echium vulgare L ,,Echium vulgare L ,common viper's-bugloss,37.5 x 27,,,,,,,,,,,,,,,,,,
10,3,Echium vulgare L ,,Echium vulgare L ,common viper's-bugloss,37.5 x 27,Farmington,1882,,,,,,,,,,,,,,,,
10,4,Lycopsis arvensis L ,,Anchusa arvensis (L) Bieb ,small bugloss,37.5 x 27.3 ,Mount Desert,1880,,,,,,,,,,,,,,,,
10,5,Symphytum officinale L ,,Symphytum officinale L ,common comfrey,27 x 19.5,Greenvale,1894,Fayette,1871,,,,,,,,,,,,,,
10,6,Lithospermum arvense L ,,Buglossoides arvensis (L) I M Johnson ,corn-gromwell,39 x 27.5 ,Portland,1893,,,,,,,,,,,,,,,,
10,7,Mertensia maritima,,Mertensia maritima (L) S F Gray,seaside bluebelles,37.5 x 27,York Beach,1878,East Machias,1902,Cutler,1902,,,,,,,,,,,,
10,8,Mertensia maritima,,Mertensia maritima (L) S F Gray,seaside bluebelles,37.5 x 27,Dix Island,1892,Cutler,1892,Machias,1892,Monhegan,1910,,,,,,,,,,
10,9,Myosotis arvensis Hill ,,Myosotis arvensis (L) Hill,field forgot-me-not,37.5 x 27.5,Greenvale,1894,,,,,,,,,,,,,,,,
10,10,Cynoglossum boreale Fernald ,Cynoglossum virginicum L,Cynoglossum virginianum L ,wild hound's tongue,37.5 x 27.5,Chesterville,1878,Orono,nd,,,,,,,,,,,,,,
10,11,Convolvulus arvensis L,,Convolvulus arvensis L ,field bindweed,35.5 x 27,East Livermore,1894,Wells,1898,,,,,,,,,,,,,,
10,12,Convolvulus sepium L,,Calystegia sepium (L) R Br ,hedge false bindweed,26.3 x 20,,,,,,,,,,,,,,,,,,
10,13,Convolvulus sepium L,,Calystegia sepium (L) R Br ,hedge false bindweed,36.5 x 27,,,,,,,,,,,,,,,,,,
10,14,Convolvulus sepium L,,Calystegia sepium (L) R Br ,hedge false bindweed,36.5 x 26.3 ,,,,,,,,,,,,,,,,,,
10,15,Convolvulus spithamaeus L,,Calystegia spithamaea (L) Pursh ,upright false bindweed,26.5 x 20,,,,,,,,,,,,,,,,,,
10,17,Cuscuta gronovii Wills,,Cuscuta gronovii Willd ex J A Schultes,common dodder,33.7 x 22,Brunswick,1870,Fort Fairfield,1880,South Poland,1893,,,,,,,,,,,,
10,18,Cuscuta europaea L,,Cuscuta europaea L ,greater dodder,37.7 x 27.3 ,Gilead,1897,,,,,,,,,,,,,,,,
10,19,Solanum rostratum Dunal,,Solanum rostratum Dunal,horned nightshade,36 x 27.5,Gardiner,1898,,,,,,,,,,,,,,,,
10,20,Solanum dulcamara L,,Solanum dulcamara L ,climbing nightshade,37 x 27,South Poland,1893,Strong,1892,Brunswick,1910,,,,,,,,,,,,
10,21,Solanum nigrum L,,Solanum nigrum L ,European nightshade,27 x 20,Brunswick,1870,Pemaquid,1889,South Poland,1895,,,,,,,,,,,,
10,22,Solanum nigrum L,,Solanum nigrum L ,European nightshade,37.5 x 27.5,Pemaquid,1889,,,,,,,,,,,,,,,,
10,23,Physalis heterophylla Nes ,Physalis viscasa L ,Physalis heterophylla Nees ,clammy ground-cherry,38 x 27,East Livermore,1879,Wayne,1879,South Poland,1893,Litchfield,1896,,,,,,,,,,
10,24,Hyoscyamus niger L,,Hyoscyamus niger L ,black henbane,26 x 19.5,Harpswell,1870,Fort Popham,1896,,,,,,,,,,,,,,
10,25,Datura stramonium L,,Datura stramonium L ,thorn-apple,31 x 23.5,Wells,nd,,,,,,,,,,,,,,,,
10,26,Halenia deflexa Grisebach,,Halenia deflexa (Sm) Griseb ,American spurred-gentian,30 x 24,Caribou,1880,Fort Kent,1880,Van Buren,1880,Fort Fairfield,1880,,,,,,,,,,
